code name ;Company Common Name;Instrument Type;Asset Category Code;ISIN Code;Exchange Name;Ticker Symbol;Currency Code;Country of Headquarters;TRBC Business Sector Name;Return On Equity - Actual;Return On Assets - Actual;Total Revenue;Normalized EBIT;Normalized EBITDA;Net Income Incl Extra Before Distributions;Depreciation And Amortization;Selling/General/Administrative Expense, Total;Total Current Assets;Total Liabilities;Total Current Liabilities;Total Equity;Net Debt Incl. Pref.Stock & Min.Interest;Total Assets, Reported;Total Long Term Debt;Cash;Cash and Equivalents;Quick Ratio;Current Ratio;Accounts Payable;Total Inventory;Common Stock, Total;Property/Plant/Equipment, Total - Net;Cash from Operating Activities, Cumulative;Capital Expenditures, Cumulative;Cash from Investing Activities, Cumulative;Cash from Financing Activities, Cumulative;debt to asset ratio ;equity to asset ratio ;debt to equity ratio ;Roa return on asset ;roe return on equity ;long term coverage ratio;asset turnover rate 
BICP.PA;Societe BIC SA;Ordinary Shares;ORD;FR0000120966;NYSE EURONEXT - EURONEXT PARIS;BB;EUR;France;Industrial & Commercial Services;11,86;NULL;2041408000;399460000;487654000;287342000;NULL;503073000;1184715000;651562000;385645000;1702170000;-204940000;2353732000;215000;NULL;188626000;1,95967;3,07204;125539000;428977000;175141000;631083000;380557000;-174811000;-111761000;-275358000;0,000181478;1,436775933;0,382783153;0,242541033;0,242541033;9494,92093;1,723121595
OSRn.DE;Osram Licht AG;Ordinary Shares;ORD;DE000LED4000;XETRA;OSR;EUR;Germany;Industrial Goods;5,69;3,17;4115000000;390000000;655000000;137000000;NULL;702000000;1984000000;2194000000;1555000000;2536000000;192000000;4730000000;152000000;NULL;333000000;0,79807;1,27588;714000000;743000000;105000000;1621000000;280000000;-467000000;-625000000;72000000;0,076612903;1,278225806;0,865141956;0,069052419;0,069052419;27,07236842;2,074092742
BVI.PA;Bureau Veritas SA;Ordinary Shares;ORD;FR0006174348;NYSE EURONEXT - EURONEXT PARIS;BVI;EUR;France;Industrial & Commercial Services;38,1;7,26;4689400000;608500000;812200000;308000000;203700000;2645700000;1987800000;4379800000;1526200000;970400000;2107100000;5350200000;2240000000;357200000;7100000;1,28941;1,30245;372800000;19900000;53000000;486300000;581400000;-142300000;-312100000;-975100000;1,126873931;0,488177885;4,513396538;0,154945166;0,154945166;2,093482143;2,359090452
PTNL.AS;PostNL NV;Ordinary Shares;ORD;NL0009739416;NYSE EURONEXT - EURONEXT AMSTERDAM;PNL;EUR;Netherlands;Transportation;NULL;NULL;2725000000;329000000;399000000;148000000;70000000;1001000000;1253000000;2046000000;1216000000;34000000;-17000000;2080000000;400000000;253000000;292000000;1,02549;1,03043;220000000;6000000;36000000;510000000;89000000;-101000000;-111000000;27000000;0,319233839;0,027134876;60,17647059;0,11811652;0,11811652;6,8125;2,174780527
RXL.PA;Rexel SA;Ordinary Shares;ORD;FR0010451203;NYSE EURONEXT - EURONEXT PARIS;RXL;EUR;France;Industrial Goods;4,35;1,78;13303000000;561700000;680500000;105500000;118800000;2178000000;4743700000;5959500000;2957700000;4155400000;2044600000;10114900000;2450500000;563600000;NULL;1,08152;1,60385;2034800000;1544900000;1516700000;272000000;290200000;-113800000;-134600000;-261300000;0,516579885;0,875982883;1,434157963;0,022240024;0,022240024;5,428688023;2,804351034
KGX.DE;Kion Group AG;Ordinary Shares;ORD;DE000KGX8881;XETRA;KGX;EUR;Germany;Industrial Goods;22,58;5,68;7598100000;784100000;1665700000;420900000;NULL;1275100000;2487100000;9349800000;3211700000;2987900000;4057600000;12337700000;3461100000;172800000;NULL;0,53507;0,77439;923900000;768600000;117900000;2849600000;711900000;-218300000;-237600000;-568500000;1,391620763;1,201359013;3,129221192;0,169233244;0,169233244;2,195284736;3,05500382
AALB.AS;Aalberts NV;Ordinary Shares;ORD;NL0000852564;NYSE EURONEXT - EURONEXT AMSTERDAM;AALB;EUR;Netherlands;Industrial Goods;16,64;NULL;2694000000;310500000;435600000;204500000;120600000;949700000;994200000;1420100000;757400000;1490300000;591000000;2910400000;414100000;NULL;43500000;0,5775;1,31265;378400000;556800000;27600000;774900000;336200000;-120400000;-158000000;-49700000;0,416515792;1,498994166;0,95289539;0,20569302;0,20569302;6,505674958;2,709716355
HOTG.DE;Hochtief AG;Ordinary Shares;ORD;DE0006070006;XETRA;HOT;EUR;Germany;Industrial & Commercial Services;23,294;NULL;22630950000;779312000;1174680000;420736000;395368000;4448579000;9388474000;11560644000;7851738000;1788114000;-190945000;13348758000;2183235000;NULL;2920480000;1,1416;1,19572;6366009000;424942000;164608000;959854000;1372090000;-357373000;-392429000;-465394000;0,232544181;0,190458428;6,465272348;0,044814099;0,044814099;10,36578747;2,41050356
DUEG.DE;Duerr AG;Ordinary Shares;ORD;DE0005565204;XETRA;DUE;EUR;Germany;Industrial Goods;22,69;5,75;3713186000;262263000;340462000;192553000;21336000;471304000;2401445000;2625675000;1823780000;885885000;-207574000;3511560000;609849000;NULL;659911000;1,06581;1,31674;390033000;457635000;88579000;408443000;119781000;-87540000;-17221000;-152237000;0,25395085;0,368896643;2,963900506;0,08018214;0,08018214;6,088697366;1,546229874
G1AG.DE;GEA Group AG;Ordinary Shares;ORD;DE0006602006;XETRA;G1A;EUR;Germany;Industrial Goods;11,82;5,48;4604514000;363024000;479520000;242763000;NULL;1033116000;2513998000;3246379000;2086342000;2501892000;-173546000;5748271000;5898000;249493000;NULL;0,88798;1,20498;736906000;661364000;489372000;504873000;261997000;-118537000;-328711000;-598273000;0,002346064;0,995184563;1,297569599;0,096564516;0,096564516;780,6907426;1,831550383
FRAG.DE;Fraport AG Frankfurt Airport Services Worldwide;Ordinary Shares;ORD;DE0005773303;XETRA;FRA;EUR;Germany;Transportation;8,68;3,35;2934800000;658500000;1008900000;330200000;350400000;1138100000;1053100000;6964300000;1260100000;3868100000;3964000000;10832400000;3955600000;NULL;516800000;0,81248;0,83573;185900000;29300000;923900000;5921500000;786200000;-1903100000;-1632500000;879700000;3,756148514;3,673060488;1,800444663;0,31355047;0,31355047;0,741935484;2,786819865
PNEGn.DE;PNE AG;Ordinary Shares;ORD;DE000A0JBPG2;XETRA;PNE3;EUR;Germany;Renewable Energy;7,314;3,691;114076000;20657000;26123000;17075000;5466000;41452000;308378000;250386000;179150000;242899000;-22890000;493285000;72751000;NULL;193984000;1,23928;1,72134;25295000;86361000;76556000;103872000;22629000;-70015000;-26250000;49919000;0,235915013;0,787666435;1,030823511;0,055370357;0,055370357;1,568033429;0,369922627
KBX.DE;Knorr Bremse AG;Ordinary Shares;ORD;DE000KBX1006;XETRA;KBX;EUR;Germany;Industrial Goods;NULL;NULL;6153543000;911910000;1197426000;535505000;186111000;1765411000;3857295000;3879615000;2303791000;1847797000;-154899000;5727412000;738746000;NULL;1600033000;1,34929;1,67433;894119000;748823000;67600000;1116398000;679886000;-229885000;-279833000;-460067000;0,191519186;0,479039586;2,099589403;0,138829154;0,138829154;8,329714137;1,595300074
RAAG.DE;Rational AG;Ordinary Shares;ORD;DE0007010803;XETRA;RAA;EUR;Germany;Cyclical Consumer Products;34,815;25,754;702100000;192690000;204517000;143001000;NULL;201311000;433346000;146172000;117822000;424527000;-247886000;570699000;8937000;NULL;191399000;3,29025;3,67797;31314000;45682000;11370000;116413000;145936000;-34224000;76873000;-127841000;0,020623243;0,979649056;0,344317323;0,329992662;0,329992662;78,56103838;1,62018341
ADP.PA;Aeroports de Paris SA;Ordinary Shares;ORD;FR0010340141;NYSE EURONEXT - EURONEXT PARIS;ADP;EUR;France;Transportation;12,89;4,59;3617000000;995000000;1590000000;571000000;595000000;1215000000;3137000000;9699000000;1859000000;4577000000;4781000000;14276000000;5271000000;508000000;1404000000;1,66971;1,68747;422000000;33000000;297000000;6793000000;1270000000;-879000000;-888000000;-114000000;1,680267772;1,459037297;2,119073629;0,182021039;0,182021039;0,686207551;1,153012432
VAR1.DE;Varta AG;Ordinary Shares;ORD;DE000A0TGJ55;XETRA;VAR1;EUR;Germany;Industrial Goods;11,778;NULL;242157000;29686000;39132000;13268000;9446000;94009000;226222000;102008000;71605000;229472000;-129155000;331480000;6200000;NULL;138536000;2,42828;3,1593;32417000;52345000;38200000;63447000;18503000;-17039000;-13426000;121577000;0,027406707;1,014366419;0,444533538;0,058650352;0,058650352;39,05758065;1,070439657
BAMN.AS;Koninklijke BAM Groep NV;Ordinary Shares;ORD;NL0000337319;NYSE EURONEXT - EURONEXT AMSTERDAM;BAMNB;EUR;Netherlands;Industrial & Commercial Services;NULL;NULL;6535092000;-5012000;54536000;-13790000;59548000;NULL;3055770000;3767312000;3073461000;721256000;-189187000;4488568000;398146000;692344000;NULL;0,79683;0,99424;878207000;606731000;839311000;281874000;65517000;-96446000;-80437000;-19669000;0,130293183;0,236030853;5,22326608;-0,004512774;-0,004512774;16,413808;2,13860729
AVMD.PA;Dassault Aviation SA;Ordinary Shares;ORD;FR0000121725;NYSE EURONEXT - EURONEXT PARIS;AM;EUR;France;Industrial Goods;8,79;3,38;4901080000;236782000;324052000;630040000;87270000;1211421000;9101703000;11305981000;10325223000;3723980000;-965751000;15029961000;980265000;405036000;1656383000;0,54529;0,8815;600758000;3471434000;66495000;445310000;1514839000;-76087000;-98431000;-522842000;0,107701273;0,409152002;3,035994017;0,06922221;0,06922221;4,999750068;0,538479447
NDXG.DE;Nordex SE;Ordinary Shares;ORD;DE000A0D6554;XETRA;NDX1;EUR;Germany;Industrial Goods;4,489;1,438;3077788000;71314000;231085000;329000;157300000;165318000;1543080000;1888599000;1104098000;918990000;63274000;2807589000;617229000;NULL;623179000;1,22046;1,39759;446567000;195578000;96982000;283367000;91405000;-151097000;-146130000;43889000;0,399998056;0,595555642;2,055081122;0,00021321;0,00021321;4,986460455;1,994574487
KCOGn.DE;Kloeckner & Co SE;Ordinary Shares;ORD;DE000KC01000;XETRA;KCO;EUR;Germany;Mineral Resources;8,66;3,5;6291560000;121850000;209029000;101136000;87179000;1093953000;2051901000;1690276000;912346000;1196076000;331371000;2886352000;425988000;NULL;153561000;1,03773;2,24904;646303000;1105131000;249375000;623816000;78869000;-82374000;1914000;-57805000;0,207606507;0,582911164;1,413184446;0,049288928;0,049288928;14,76933623;3,066210309
BOLL.PA;Bollore SA;Ordinary Shares;ORD;FR0000039299;NYSE EURONEXT - EURONEXT PARIS;BOL;EUR;France;Cyclical Consumer Services;7,2;NULL;18337200000;985600000;1925000000;695000000;939400000;4369600000;12521300000;45076600000;12767700000;10430300000;27311800000;55506900000;6981900000;1490500000;1608200000;0,88895;0,9807;5040500000;1171400000;467500000;3108200000;2067000000;-1060000000;3126800000;-3548300000;0,557601846;0,83300456;4,321697362;0,055505419;0,055505419;2,626391097;1,464480525
SPIE.PA;Spie SA;Ordinary Shares;ORD;FR0012757854;NYSE EURONEXT - EURONEXT PARIS;SPIE;EUR;France;Industrial & Commercial Services;16,73;3,57;6127993000;271421000;400079000;110402000;101974000;2267755000;2727101000;6317825000;3081859000;1439399000;1504087000;7757224000;1729928000;NULL;543341000;0,87279;0,88489;990477000;37281000;72416000;180446000;297398000;-44819000;-219295000;-60147000;0,634346876;0,527812868;4,389210358;0,040483282;0,040483282;3,542339912;2,247072257
ELIS.PA;Elis SA;Ordinary Shares;ORD;FR0012435121;NYSE EURONEXT - EURONEXT PARIS;ELIS;EUR;France;Industrial & Commercial Services;7,98;2,84;2193600000;193100000;648800000;41500000;79100000;351500000;1262500000;5045000000;2413000000;2920100000;3289600000;7965100000;2060900000;415500000;900000;0,47261;0,52321;246300000;122100000;219400000;1812800000;421600000;-481900000;-1841900000;1492400000;1,63239604;2,312950495;1,727680559;0,032871287;0,032871287;1,064389344;1,73750495
WACGn.DE;Wacker Neuson SE;Ordinary Shares;ORD;DE000WACK012;XETRA;WAC;EUR;Germany;Industrial Goods;7,95;5,47;1533900000;145900000;184700000;87500000;19200000;259500000;858800000;501100000;259800000;1114800000;148000000;1615900000;155000000;27200000;100000;1,64511;3,30562;128000000;431400000;70100000;292000000;138000000;-47400000;-39000000;-88200000;0,180484397;1,298090359;0,449497668;0,101886353;0,101886353;9,896129032;1,786096879
BOSN.AS;Koninklijke Boskalis Westminster NV;Ordinary Shares;ORD;NL0000852580;NYSE EURONEXT - EURONEXT AMSTERDAM;BOKA;EUR;Netherlands;Industrial & Commercial Services;4,9;NULL;2342623000;123525000;375088000;150469000;251563000;446286000;1216579000;1806732000;1466045000;3022938000;102113000;4829670000;270567000;191948000;NULL;0,7697;0,82984;150739000;88166000;1334000;2538063000;-3291000;-371864000;-290687000;-521540000;0,222399861;2,484785616;0,597674183;0,123682063;0,123682063;8,658199263;1,925582309
TWKNc.AS;TKH Group NV;NULL;ORD;NL0000852523;NYSE EURONEXT - EURONEXT AMSTERDAM;TWEKA;EUR;Netherlands;Industrial Goods;16,54;7,63;1484801000;107432000;168380000;86302000;60948000;353791000;633415000;688433000;433253000;594357000;163291000;1282790000;185220000;87719000;NULL;0,95697;1,462;195245000;218805000;10709000;229212000;159586000;-79182000;-70339000;-101166000;0,292414925;0,938337425;1,158281975;0,136248747;0,136248747;8,016418313;2,344120363
DEZG.DE;DEUTZ AG;Ordinary Shares;ORD;DE0006305006;XETRA;DEZ;EUR;Germany;Industrial Goods;3,137;1,505;1479100000;60200000;144900000;118500000;48000000;124900000;609300000;614100000;373500000;584100000;-98000000;1198200000;28100000;NULL;143800000;0,86292;1,63133;207500000;287000000;309000000;273400000;112700000;-68300000;-27300000;-32600000;0,046118497;0,958641064;1,051361068;0,194485475;0,194485475;52,63701068;2,4275398
NOEJ.DE;Norma Group SE;Ordinary Shares;ORD;DE000A1H8BV3;XETRA;NOEJ;EUR;Germany;Industrial Goods;20,67;7,91;1017084000;153336000;211803000;119664000;58467000;412263000;486577000;780132000;233750000;531898000;334502000;1312030000;455144000;NULL;155323000;1,43464;2,08161;145749000;151229000;31862000;205153000;145996000;-47870000;-70762000;-77691000;0,935399741;1,093142504;1,466694742;0,245930243;0,245930243;2,234642223;2,090283758
SIXG.DE;Sixt SE;Ordinary Shares;ORD;DE0007231326;XETRA;SIX2;EUR;Germany;Transportation;20,18;4,8;2602730000;355572000;851190000;192113000;495618000;893237000;3018633000;3432144000;1584140000;1058834000;2032925000;4490978000;1700080000;87585000;275213000;1,85767;1,90553;690998000;75829000;120175000;1399501000;9659000;-46212000;-45493000;77638000;0,563195327;0,350766059;3,241437279;0,063642384;0,063642384;1,530945603;0,862221409
JUNG_p.DE;Jungheinrich AG;Preference Shares;PRF;DE0006219934;XETRA;giu-03;EUR;Germany;Industrial Goods;15,435;4,683;3435325000;260974000;541469000;182146000;8814000;704214000;1870554000;2885339000;1274202000;1244205000;39145000;4129544000;299332000;22873000;249930000;1,0903;1,46802;367127000;481290000;102000000;1275097000;70501000;-109328000;-115165000;100861000;0,16002318;0,665153211;2,319022187;0,09737543;0,09737543;11,47663798;1,836528109
NEXS.PA;Nexans SA;Ordinary Shares;ORD;FR0000044448;NYSE EURONEXT - EURONEXT PARIS;NEX;EUR;France;Industrial Goods;11,44;3,1;6370000000;271000000;409000000;126000000;NULL;489000000;3315000000;3662000000;2310000000;1420000000;213000000;5082000000;718000000;711000000;94000000;0,95584;1,43506;1280000000;1107000000;43000000;1129000000;165000000;-170000000;-191000000;-178000000;0,216591252;0,428355958;2,578873239;0,03800905;0,03800905;8,871866295;1,921568627
GBFG.DE;Bilfinger SE;Ordinary Shares;ORD;DE0005909006;XETRA;GBF;EUR;Germany;Industrial & Commercial Services;-0,59;NULL;4044200000;155100000;239600000;-88500000;8000000;394700000;1977300000;2212500000;1363600000;1407800000;-315400000;3620300000;509000000;NULL;617100000;1,3897;1,45006;428100000;82300000;132600000;367000000;-76300000;-70900000;-234100000;-104300000;0,257421737;0,711980984;1,57160108;-0,044758003;-0,044758003;7,945383104;2,045314318
KRNG.DE;Krones AG;Ordinary Shares;ORD;DE0006335003;XETRA;KRN;EUR;Germany;Industrial Goods;14,613;6,124;3691355000;236347000;331066000;188759000;94719000;1316597000;2157628000;1706622000;1395697000;1333196000;-160358000;3039818000;6000;197000;181798000;1,10755;1,54591;376525000;611820000;40000000;501616000;-5856000;-133566000;-144845000;-24703000;2,78083E-06;0,617898915;1,28009835;0,087484497;0,087484497;615225,8333;1,710839403
EUCAR.PA;Europcar Mobility Group SA;Ordinary Shares;ORD;FR0012789949;NYSE EURONEXT - EURONEXT PARIS;EUCAR;EUR;France;Transportation;17,98;NULL;2411661000;290861000;320714000;61270000;29853000;1443085000;3941580000;5305012000;3416933000;836534000;3247612000;6141546000;1570141000;NULL;240792000;1,14642;1,15354;1209101000;24330000;161031000;114855000;-49576000;-54530000;-772178000;889231000;0,398353198;0,212233165;6,341657362;0,015544528;0,015544528;1,535951867;0,611851339
STAB.DE;Stabilus SA;Ordinary Shares;ORD;LU1066226637;XETRA;STM;EUR;Luxembourg;Industrial Goods;32,22;12,67;962564000;133463400;189608400;105410000;26317000;105259000;369766000;583869000;161049000;426573000;174474000;1010442000;319441000;143000000;NULL;1,73241;2,29598;83171000;90763000;247000;179225000;145455000;-47530000;-45287000;-25451000;0,863900413;1,153629593;1,368743451;0,285072181;0,285072181;3,013276317;2,603170654
MDF.MC;Duro Felguera SA;Ordinary Shares;ORD;ES0162600003;BOLSA DE MADRID;MDF;EUR;Spain;Industrial & Commercial Services;68,36;NULL;624126000;-172853000;-162994000;-254496000;9859000;136192000;618374000;909739000;825515000;-151039000;238263000;758700000;74256000;61315000;29264000;0,73483;0,74908;260139000;11760000;80000000;76697000;-37465000;-2556000;-7087000;-7228000;0,120082668;-0,244251861;-6,023205927;-0,41155676;-0,41155676;8,405058177;1,009301814
PV.DE;Pfeiffer Vacuum Technology AG;Ordinary Shares;ORD;DE0006916604;XETRA;PFV;EUR;Germany;Industrial Goods;16,92;10,63;586962000;74353000;95153000;53848000;2800000;112289000;308273000;232424000;118154000;320937000;-40313000;553361000;60248000;NULL;97402000;1,64945;2,60908;40814000;113384000;25261000;106949000;71397000;-27678000;-102023000;19294000;0,195437161;1,041080471;0,724204439;0,174676342;0,174676342;9,742431284;1,904033114
KVW.AS;Koninklijke VolkerWessels NV;Ordinary Shares;ORD;NL0012294466;NYSE EURONEXT - EURONEXT AMSTERDAM;KVW;EUR;Netherlands;Industrial & Commercial Services;12,05;3,76;5714000000;164000000;242000000;135000000;78000000;1173000000;2394000000;2481000000;2214000000;1124000000;-286000000;3605000000;71000000;435000000;NULL;0,97245;1,0813;878000000;241000000;1000000;483000000;267000000;-91000000;-48000000;-110000000;0,029657477;0,469507101;2,207295374;0,056390977;0,056390977;80,47887324;2,386800334
BPOST.BR;Bpost SA;Ordinary Shares;ORD;BE0974268972;NYSE EURONEXT - EURONEXT BRUSSELS;BPOST;EUR;Belgium;Transportation;41,85;11,79;2972200000;470000000;574400000;324900000;105100000;1334800000;1222200000;2467500000;1985300000;773500000;293600000;3241000000;55400000;NULL;466000000;0,59593;0,61562;461900000;39100000;364000000;752800000;266100000;-121400000;-751900000;416800000;0,045328097;0,632875143;3,190045249;0,265832106;0,265832106;53,64981949;2,431844215
SCYR.MC;Sacyr SA;Ordinary Shares;ORD;ES0182870214;BOLSA DE MADRID;SCYR;EUR;Spain;Industrial & Commercial Services;7,59;NULL;3092606000;275460000;393424000;130644000;118398000;985230000;5478224000;11924119000;4318584000;1652138000;3773300000;13576257000;4729167000;2021559000;NULL;1,22223;1,26852;2508101000;199937000;533111000;392093000;291840000;-132182000;-160113000;1362957000;0,863266453;0,301582776;7,217386804;0,023847875;0,023847875;0,653943073;0,564527117
OHL.MC;Obrascon Huarte Lain SA;Ordinary Shares;ORD;ES0142090317;BOLSA DE MADRID;OHL;EUR;Spain;Industrial & Commercial Services;-0,52;NULL;3172114000;-139777000;-69299000;-12076000;70478000;843070000;10543232000;10041820000;6901135000;2166665000;3026254000;12208485000;893556000;NULL;434210000;1,50567;1,52775;1195617000;152404000;179255000;212059000;-133800000;-73422000;14129000;-55937000;0,084751621;0,205502924;4,634689719;-0,001145379;-0,001145379;3,549989033;0,300867324
APPS.MC;Applus Services SA;Ordinary Shares;ORD;ES0105022000;BOLSA DE MADRID;APPS;EUR;Spain;Industrial & Commercial Services;11,76;4,14;1583094000;80963000;175344000;35582000;94381000;861574000;573171000;1260449000;371940000;743606000;524204000;2004055000;597519000;NULL;129211000;1,51913;1,54103;179527000;8146000;13070000;210396000;136890000;-59032000;-137548000;-45947000;1,042479469;1,297354542;1,695049529;0,062079205;0,062079205;2,649445457;2,761992494
CNHI.MI;CNH Industrial NV;Ordinary Shares;ORD;NL0010545661;ELECTRONIC SHARE MARKET;CNHI;USD;United Kingdom;Industrial Goods;NULL;NULL;27624000000;1446000000;3285000000;439000000;497000000;2230000000;34825000000;44127000000;15503000000;6671000000;20580000000;50798000000;22398000000;4786000000;644000000;1,8301;2,24634;6060000000;6453000000;25000000;8675000000;2442000000;-896000000;-1351000000;-1140000000;0,64315865;0,191557789;6,614750412;0,012605887;0,012605887;1,233324404;0,793223259
LDOF.MI;Leonardo SpA;Ordinary Shares;ORD;IT0003856405;ELECTRONIC SHARE MARKET;LDO;EUR;Italy;Industrial Goods;9,22;1,61;11734000000;702000000;1270000000;277000000;522000000;3744000000;12937000000;20512000000;14396000000;4199000000;2803000000;24711000000;3265000000;NULL;1893000000;0,56974;0,89865;2962000000;4735000000;2491000000;2233000000;722000000;-483000000;-341000000;-601000000;0,252376903;0,32457293;4,884972613;0,021411456;0,021411456;3,593874426;0,907010899
PRY.MI;Prysmian SpA;Ordinary Shares;ORD;IT0004176001;ELECTRONIC SHARE MARKET;PRY;EUR;Italy;Industrial Goods;24,67;5,55;7904000000;438000000;615000000;241000000;177000000;1370000000;3935000000;5277000000;3122000000;1451000000;638000000;6728000000;1466000000;2000000;NULL;0,95484;1,26041;1686000000;954000000;22000000;1646000000;607000000;-257000000;-266000000;369000000;0,372554003;0,368742058;3,636802205;0,061245235;0,061245235;5,39154161;2,008640407
ARDS.AS;Arcadis NV;Ordinary Shares;ORD;NL0006237562;NYSE EURONEXT - EURONEXT AMSTERDAM;ARCAD;EUR;Netherlands;Industrial & Commercial Services;10,22;3,62;2436506000;156756000;227321000;70804000;70565000;2190542000;1527915000;1808225000;1185467000;977886000;533749000;2786111000;474429000;142180000;NULL;1,28867;1,28887;237190000;236000;1748000;92643000;151131000;-59324000;-66177000;-31834000;0,310507456;0,640013352;1,849116359;0,046340274;0,046340274;5,13565992;1,594660698
AKA.PA;Akka Technologies Se;Ordinary Shares;ORD;FR0004180537;NYSE EURONEXT - EURONEXT PARIS;AKA;EUR;Belgium;Industrial & Commercial Services;18,18;NULL;1334388000;86958000;106039000;39253000;19075000;877486000;767750000;1064936000;484241000;231757000;229533000;1296693000;516022000;430755000;137000;1,57265;1,58547;86225000;6209000;31047000;82927000;69127000;-38858000;-130942000;334483000;0,672122436;0,30186519;4,595054303;0,05112732;0,05112732;2,585913004;1,738050147
LOG.MC;Compania de Distribucion Integral Logista Holdings SA;Ordinary Shares;ORD;ES0105027009;BOLSA DE MADRID;LOG;EUR;Spain;Transportation;41,97;3,16;9476484000;190977990;279161990;156706000;88071000;669987000;5192269000;6355188000;6030832000;510002000;-2025847000;6865190000;4146000;NULL;153515000;0,66388;0,86095;996865000;1188543000;26550000;203531000;347539000;-56130000;-145952000;-149880000;0,000798495;0,098223339;12,46110407;0,03018064;0,03018064;2285,693198;1,825114223
ZOT.MC;Zardoya Otis SA;Ordinary Shares;ORD;ES0184933812;BOLSA DE MADRID;ZOT;EUR;Spain;Industrial Goods;35,63;NULL;778282000;200888000;220846000;152744000;19958000;264907000;296141000;283805000;235384000;429566000;-49329000;713371000;0;44820000;16034000;1,11513;1,25812;44478000;33658000;47046000;60093000;163871000;-4086000;-13392000;-151969000;0;1,450545517;0,660678452;0,515781334;0,515781334;#DIV/0!;2,628079192
ATL.MI;Atlantia SpA;Ordinary Shares;ORD;IT0003506190;ELECTRONIC SHARE MARKET;ATL;EUR;Italy;Transportation;14,65;NULL;6376444000;2510534000;3599014000;1171783000;1088480000;2829663000;8480633000;31284883000;5435489000;8772377000;13879578000;40057260000;15404260000;4840250000;784466000;1,54276;1,56023;1583415000;95002000;825784000;302291000;2416084000;-1076537000;693895000;-865126000;1,816404507;1,034401206;3,566294859;0,138171644;0,138171644;0,4139403;0,751883026
INTER.AS;Intertrust NV;Ordinary Shares;ORD;NL0010937058;NYSE EURONEXT - EURONEXT AMSTERDAM;INTER;EUR;Netherlands;Industrial & Commercial Services;19,07;7,8;485216000;144103000;196151000;88324000;52048000;270932000;232267000;1037777000;176272000;704918000;703490000;1742695000;770367000;66620000;0;1,13001;1,31766;16270000;33078000;55200000;16470000;156934000;-8289000;-12775000;-136622000;3,316730315;3,03494685;1,472195348;0,380269259;0,380269259;0,629850448;2,089044074
PSG.MC;Prosegur Compania de Seguridad SA;Ordinary Shares;ORD;ES0175438003;BOLSA DE MADRID;PSG;EUR;Spain;Industrial & Commercial Services;16,52;4,03;4290661000;394545000;524072000;150348000;63603000;468445000;2343026000;2754560000;1732483000;1069083000;371477000;3823643000;717311000;472110000;158829000;1,3116;1,35241;200847000;70702000;37027000;586950000;278600000;-212941000;-733036000;303739000;0,306147264;0,456283029;2,576563279;0,064168302;0,064168302;5,98159097;1,831247711
TKTT.PA;Tarkett SA;Ordinary Shares;ORD;FR0004188670;NYSE EURONEXT - EURONEXT PARIS;TKTT;EUR;France;Cyclical Consumer Products;14,76;5,87;2841100000;184200000;307700000;-38700000;NULL;505700000;952000000;1354700000;535000000;778400000;493900000;2133100000;594100000;32400000;82300000;1,02393;1,77944;288900000;404200000;318600000;264200000;41000000;-111100000;-107000000;90900000;0,624054622;0,817647059;1,740364851;-0,040651261;-0,040651261;4,78219155;2,984348739
HLAG.DE;Hapag Lloyd AG;Ordinary Shares;ORD;DE000HLAG475;XETRA;HLAG;EUR;Germany;Transportation;0,45;0,21;9973400000;376100000;1018200000;27900000;642100000;712800000;2194300000;8782000000;2765700000;6045800000;5708500000;14827800000;5630700000;604900000;NULL;0,726;0,7934;1559800000;186400000;175800000;8966500000;893900000;-411300000;31800000;-806300000;2,566057513;2,755229458;1,45257865;0,012714761;0,012714761;1,771254018;4,54513968
MOTA.LS;Mota Engil SGPS SA;Ordinary Shares;ORD;PTMEN0AE0005;NYSE EURONEXT - EURONEXT LISBON;EGL;EUR;Portugal;Industrial & Commercial Services;0,35;NULL;2597294000;182089000;431058000;1588000;180585000;697954000;2494457000;4306956000;2442619000;307134000;1487189000;4614090000;1054947000;643906000;NULL;0,8613;1,02122;569258000;390621000;237505000;712273000;326551000;-136029000;-24209000;-108242000;0,42291649;0,123126596;14,02305183;0,000636611;0,000636611;2,462013731;1,041226207
ALDA.PA;ALD SA;Ordinary Shares;ORD;FR0013258662;NYSE EURONEXT - EURONEXT PARIS;ALD;EUR;France;Transportation;17,9;3,6;8255200000;712400000;3918800000;567600000;25200000;595200000;3230900000;17857800000;7506300000;3364400000;14652200000;21222200000;9943300000;154700000;39900000;0,39648;0,43043;738300000;254800000;606200000;16430500000;-1750400000;-64500000;-51300000;1835500000;3,077563527;1,041319756;5,307870646;0,175678603;0,175678603;0,830227389;2,555077533
SKBG.DE;Koenig & Bauer AG;Ordinary Shares;ORD;DE0007193500;XETRA;SKB;EUR;Germany;Industrial Goods;21,306;7,211;1217600000;72200000;103200000;81100000;NULL;231000000;774800000;739900000;478400000;424000000;-112000000;1163900000;7400000;142400000;NULL;1,0602;1,61957;72100000;267600000;43000000;210600000;24100000;-48500000;-83400000;900000;0,009550852;0,547237997;1,74504717;0,104672173;0,104672173;164,5405405;1,571502323
